195,"
		오늘 오픈디비전 연습겸 방송을 켜서 오버워치를 하고 있는데 동시시청자가 5명이다 나는 다른 사람들한테 실력, 웃음을 전해줄수 있는데 사람들은 날 몰라봐준다 왜 그럴까...? 그리고 누적 시청자은 7명.... 방송열심히 하자
		  
"
196,"
		우리집 머저리가 술먹고 새벽에 들어왔다.
죽일까?
		  
"
197,"
		<바람의 노래>
조동진이 불렀다면...

		  
"
198,"
		오늘 대학 돈을 못넣엇다 좆 됫 다 .. 학교에선 그냥.. 실감을 못햇는데
집에오니 아빠한테 욕먹어서 실감을 하엿다 조 졋 다 
그렇게 아무생각없이 김재원의 유튭을 보니깐 이 다이어리를 썻던것을 보앗다 
나도 일기장을 쓰면서 생각을 해봐야겟다 오늘 친구들이랑 겜을 할꺼 같다
근데 엄마 오면 또 눈치 보일꺼같아서 걍 모르겟다.. 그렇게 다로 끝낫다.. 
난 진짜 일기 못쓰는걸 또 꺠달앗다 
		  
"
199,"
		내 인생의 마지막 공부를 시작한지 한달 째.
		  
"
200,"
		슬림한 바디를 가질려면 공복감을 느긋하게 즐길 것.
		  
"
201,"
		어둠이 내린 코엑스앞에 서면 빌딩에 홀로그램 광고를 띄운 영화 공각기동대의 씬들이 십년안에 현실화 될거란 생각이 들어.
		  
"
202,"
		<독도는 우리 땅>이라는 걸 의심없이 믿는게 옳은걸까?
		  
"
203,"
		내게도 남들이 부러워 할만한게 있다면 故김광석 공연을 열 번 이상 간 것.
		  
"
204,"
		끝없이 끝없이 자꾸만 가면 어디서 어디서 잠들텐가.
  - 둘다섯 <밤배> 가사 중 - 
		  
"
205,"
		<그 시절 내가 좋아했던 소녀>
제니퍼 빌즈

		  
"
206,"
		오늘 강의는 잘했어.
돌아오며 생각나더라.
한때 내 꿈이 가르치는 삶이었단 걸.
다음 생이란게 있을까?
교수를 해보고 싶어.
		  
"
207,"
		Milk는 <밀크> 보다 <미역>이 더 원어민 발음에 가깝다는 썰에 공감.
		  
"
208,"
		나이드니 모든게 추억으로 연결된다.
동태.
첫눈.
진로 두꺼비.
		  
"
209,"
		 연말연시 바쁘신 가운데에도 오늘 고주모 총회에 참석해주신 회원님께 감사의 말씀드립니다.
 올 한해도 고주모 회원님의 관심과 사랑속에 하나로마트와 주유소가 많은 성장을 이루었습니다. 이 모든것이 박성란 회장님을 비롯한 고주모 회원님의 적극적인 이용과 홍보가 있기에 이런 성장이 있었지 안았나 생각됩니다. 앞으로도 우리농협 많은 관심과 이용 부탁드리겠습니다.
 끝으로 얼마 남지 않은 올한해 마무리 잘하시고 내년에는 즐겁고 행복한 일만 가득하시길 기원드리겠습니다. 감사합니다.
		  
"
210,"
		또 언제 다 끝나려나 ... ㅠㅠㅠ 2학기는 좀 편하게 다닐 줄 알았는데
논리회로 정말 헬이다. 1학기 정수론 2학기 논리회로 
		  
"
211,"
		짜장면 양 좀 많이 달라는 요구는 분명히 효과가 있을 것이다.
내 경우도 케이블 좀 깔끔히 정리해 달라는 요구를 받은거와 그렇지 않은 것은  분명 차이가  있으니까.
		  
"
212,"
		라디오에서 흘러 나오는 윤종신의 <오래전 그날>을 듣는데
뭔가 심장을 툭 친다..
		  
"
213,"
		<그러던, 어느날>같은 반전이 두려운 나이가 되었다.
		  
"
214,"
		애야..
인스타에서 ""언니. 예뻐요""만 들을순 없잖니?
두 개를 모두 가질 수 없는게 인생이란다.
세상말고 인스타를 관뒀어야지.

		  
"
215,"
		누나랑 엄마가 싫다.
		  
"
216,"
		극복하려고 노력중이다. 이 마음의 먹구름이 조용히 지나가기를.
		  
"
217,"
		심야식당 OST를 반복해서 듣는다.
mp3로 듣기보단 불겨진 가로등, 어두워지는 거리의 택시, 귀가를 재촉하는 사람들 뒤편의 깜박이는 사무실 풍경이 좋아서 유튜브를 계속 돌리고 있다. 
		  
"
218,"
		서울 저녁 황혼이  슬프도록  장엄했다.
내 삶도 그리했다면 좋았을텐데...
		  
"
219,"
		즐길 수 없다면 피하라.
		  
"
220,"
		<고통>
살며 치뤄야 하는 월세같은 것.




		  
"
221,"
		<특목고 폐지>
하향 평준화가 정의라니...
		  
"
222,"
		딴스홀을 허하라.
90년전 모단 걸들은 이렇게 외쳤다.

오날 날 모단 보이들은 이리 외치고 있다.
리얼돌을 허하라.

		  
"
223,"
		가격은 안 중요해요.
제일 좋은 걸로 해주세요..

이런 말은 평생 못해볼꺼다.


		  
"
224,"
		돋보기가 없다면 도무지 약병의 깨알 글씨를 읽을 수가 없다.
		  
"
225,"
		난 영어 공부에 대해선 귀가 참 앏다.
		  
"
226,"
		겨울엔 뜨거운 사케와 오뎅이지.
		  
"
227,"
		환타지를 버려야 진실이 보인다
		  
"
228,"
		아내가 없다면 삶을 완주할 수 있을까.

		  
"
229,"
		습관이 나를 목표에 데려다 줄거야
		  
"
230,"
		오늘도 여행서를 읽는 것으로 여행을 대신하다. 
		  
"
231,"
		정신 건강을 위해 뉴스를 끊어야 하는데..!!!!
		  
"
232,"
		<95년생 머저리 애비>
3년후엔 은퇴하겠다 했더니 마나님 왈.
아들놈 전세라도 해서 장가보낼려면 삼억은 있어야 된단다.

		  
"
233,"
		이런 일 하실 분 같지 않은데 그전엔 뭔 일 하셨어요?
이런 말을 가끔 들을 줄 알았으나 개뿔.
난 딱 노가다 타입인거다.
		  
"
234,"
		다이어트 중 연시라는 친구가 혀와 만남을 가졌다. 순한 양이 되어버린 혀는 한동안 잊었던 단맛의 쾌락의 노예가 되어버렸고...
		  
"
235,"
		학창 시절이 아름답게 느껴지는 이유는 그 시간이 과거에 속해있기 때문.
		  
"
236,"
		<재능 기부>
공유기 설정만 바꾸면 해결되는 문제긴 했으나
출장비 달라는 말을 못해서 오늘도 재능기부를 하고 말았다.


		  
"
237,"
		<영화_82년생 김지영 소감>
C'est la vie  세라비.


		  
"
238,"
		저때 뭔일이 있었던 거야ㅋㅋ미친ㅌㅋㅋ
		  
"
239,"
		다음 정권도 좌파여야 한다면 이재명이었으면 싶다.
적어도 그는 실용주의자고 효율을 추구하니까..

		  
"
240,"
		<고독>
스스로 선택해서 홀로인 상태.
		  
"
241,"
		만약 내가 10분 후에 죽는단걸 알게된다면
어머니, 아내, 아들과 삼분씩 통화한후 
남은 일분 동안 담배를 한 대 태울 것이다.
		  
"
242,"
		온통 공유되는 아이디뿐이라
나만의 출구가 필요했다.

29살 이후
다시 위기가 찾아왔다.
10년 만이다.
항상 9수에는 고비가 왔다.
마음이든 몸이든 혹은 둘다 같이 오든 힘든 시간이 찾아온다.

만신창이가 된 느낌인데
다시 일어서서 잘 뛰어갈 수 있을지 모르겠다.

지쳐있다 
힘들다
쉬고싶다

		  
"
243,"
		일본에선 근본적인 수술을 주춤주춤 미루다가 잃어버린 20년을 맞았다. 
대한민국의 규제개혁과 노동개혁은 이미 글렀다.
난 두렵다.

박근혜 대통령은 담배값 올린 대통령으로 기억하겠지만, 문대통령은 최후의 타이밍을 놓친 대통령으로 기억할듯 하다. 
		  
"
244,"
		함지상 쌤이 해준말. 하나만 열심히 파면 된다. + 전공 외 특기 ... but 중요하지는 않음 .
하나만 끝까지 파라. 
		  
"
245,"
		패션은 신분과 취향을 드러낸다고 하지.
그러나 그건 거짓이야.
패션은 얼마든지 돈으로 만들 수 있거든.
내 생각엔 어떤 사람을 규정하는 건 사고와 행동이야.
패션이 아니구..



		  
"
246,"
		감정이입 금지.

		  
"
247,"
		이런게 가훈이나 좌우명이 될 순 없겠지만 
난,  질보다 양이다
		  
"
248,"
		자영업자에겐 일의 반대가 휴식이 아니라 손해다.
		  
"
249,"
		아..생각해보니 이래뵈도 난 무려 단편소설을 한 편 썼고
투고까지 했었다.
		  
"
250,"
		<지니야.. 블루투스 켜줘.>
네~~하는 대답이 참 좋아.
딸이 생긴거 같애.
		  
"
251,"
		박근혜를 바라보는 시각으로 꼴통 보수와 합리적 보수를 구분할 수 있듯이 조국을 바라보는 시각으로 꼴통 진보와 합리적 진보를 구분할 수 있다.
		  
"
252,"
		나이먹어서도  톡톡 튄다는 소릴 듣고 싶었으나 꼰대로 늙는 중.
		  
"
253,"
		오늘 친구와 싸웠다 김x섭이라는 새끼였다 최x웅이 이간질을 하여 내가 김x섭의 우산을 창문 밖으로 내놨다 얼마지나 김x섭이 우산을 찾는다 최x웅이 내가 했다고한다 근데 그새끼가 먼저 내 몽쉘을 가지고 지랄했다 어이가 없다 학교가 끝난뒤 태권도를 갔다 관장님이 진로에대해 1시간동안 얘기를 했다 그 시간에 운동을했더라면........ ㅋ 집에 돌아왔다 불이 꺼져있다 누나가 워크샵을 갔다 청소를 하고 씻고밥먹고 컴터와 운동을 한뒤 하루를 마무리 지었다
		  
"
254,"
		<털어서 먼지 안나는 사람 없다는 사람들에게>
죄는 짓지 말아야 하고 죄를 졌으면 처벌을 받아야 한다는게 내 소박한 상식인데 이게 틀렸던 말인가?

		  
"
255,"
		<한겨레 선정 한국영화 100선>
""우묵배미의 사랑""이 빠진건 아쉽다.
		  
"
256,"
		이젠 울다에 오지 않는 분의 오랜 일기에서 이런 구절을 봤다.
""내가 죽으면 몸도 녹아 사라지면 좋겠어.""

내 생각이 언어를 얻었다.

		  
"
257,"
		<하마>
오늘도 숨을 참고 물속을 걷네.
날듯 헤엄치는 돌고래를 부러워하진 않으리. 
		  
"
258,"
		<좋아하는 곳 추가>
부슬비 내리는 광릉국립수목원 숲길.
		  
"
259,"
		착한거보다 더한 매력이 있을까.
		  
"
260,"
		이 먼 길을 내가 걸어오다니 
어디에도 아는 길은 없었다

- 문정희 詩 <먼 길> 중에서 -
		  
"
261,"
		<케인>
나의 영어 이름.
서부영화 하이눈(High noon)의 외로운 보안관.


		  
"
262,"
		인생문답류의 글을 무조건 거르는 이유는
내가 답을 모르는게 아니기 때문.
		  
"
263,"
		그대들과 정의를 다투고 싶은 생각은 없다.
다만 올바름(정의)에는 '선량함'같은 가치들이 포함되어 있다고 믿는다.
		  
"
264,"
		<보험 공부에서 얻은 깨닫음>
내가 자문을 구해야 했던 사람은 보험회사 외판원이 아니라 내과의사여야 했다.

		  
"
265,"
		<여행의 재미>
의외성.
지나친 사전조사는 재미를 반감시킨다.

		  
"
266,"
		<질량 불변의 법칙>
모든 것은 변할뿐, 없어지는 것은 없어..
		  
"
267,"
		사람은 되지 못해도 괴물은 되지 말자.
홍상수 영화의 어떤 대사를 적어본다.

		  
"
268,"
		<염치>
추해지지 않으려는 마음.
		  
"
269,"
		조국 사태로 진보의 민낯을 보았다.
그렇다고 그것이 보수의 뻔뻔함과 무능에 대한 면죄부는 아니다.
		  
"
270,"
		이 땅의 수컷에게는 유혹할 의무가 있었다.

		  
"
271,"
		씩씩하게 살자. 자기연민처럼 비루한게 없다.

		  
"
272,"
		너에게 나의 어깨를 빌려주고 싶구나.
		  
"
273,"
		고통에 찬 달팽이를 보거든 충고하려 하지 마라.
스스로 고통에서 벗어날 것이다.
                - 장 루슬로, ""또 다른 충고"" 에서- 
		  
"
274,"
		아무말 하지 않는다고 해서 생각이 없는건 아냐.
		  
"
275,"
		사는 동안 무엇을 성취했냐고 물어보면 견뎠노라고..


		  
"
276,"
		결국 집이 팔렸다 팔리지 않길 바랬건만
		  
"
277,"
		대한민국은 대기업 노동자의 천국이다.

		  
"
278,"
		우리집 모지리를 생각하면
가슴에 등불을 켠듯 따뜻해진다.

		  
"
279,"
		영업직이 이런거까지 알아야 하느냐는  너에게
의사대신 수술실에 들어간 어떤 영업사원 이야길 해주고 싶다.

		  
"
280,"
		영화 소공녀의 주인공은 취향을 고수하기 위하여 집을 포기한다.
난 돈을 아끼기 위해 취향따윈 포기한다.
		  
"
281,"
		나이 먹으면 시간이 빨리 간다고 하잖아.
난 오히려 느리게 가는듯 해.
하루 하루 버티며 사니까 그런 거겠지?
		  
"
282,"
		하루 삼백오십만원 짜리 호텔 펜트하우스에 가봤어.
아, 물론 공사를 했지.
별거 없더라.
걍 가오잡느라 돈쓰는거야.
		  
"
283,"
		스머프들은 항상 몰려 다니지...
너희들 말이야.
대깨문들.

		  
"
284,"
		오늘 술안주는 장어구이.
장어구이 한번 못 사준 아내한테 미안하네.
여보. 나도 얻어 먹었어.
		  
"
285,"
		장강대해처럼 마시던 질풍노도의 시간은 가고
이젠 30퍼센트만 취한 이 상태가  딱좋아. 딱좋아.
오늘도 수고했다. 토닥토닥.
		  
"
286,"
		조국 여론조사를 보면 내가 전라도사람인게 부끄럽다.
		  
"
287,"
		<제일 좋아하는 사자성어>
세옹지마

		  
"
288,"
		<시니어 노마드>
영어로 써놓으니 멋있게 들리지만 
사실은 '동가숙 서가숙'하며 살고 싶다는 뜻이야.

다낭에서 치앙마이로, 
속초에서 제주로..
		  
"
289,"
		<경계주의자>
경계에 서있다는 건 어디의  온전한 소속이 아닌 주변부에 있다는 뜻.
마이너라서 외롭지만 늘 자유롭지.


		  
"
290,"
		<애니송>
존덴버는 결국 애니와 이혼했지만, 그렇다고 애니송의 아름다움이 훼손되는건 아니야.
다만, 사랑의 유한함을 다시 생각하게 될뿐.
		  
"
291,"
		시장의 요구가 바뀌었으므로 케이티를 IBM처럼 소프트웨어 중심의 회사로 변화시키겠다고 한다.

시장을 바꾸는 것은 당연 불가능.
사람을 바꾸는 것도 불가능.
사람을 새로 뽑는 것도 불가능.
그러므로 변화는 불가능.

		  
"
292,"
		<부자>
하기싫은 일은 하지 않고도 먹고 사는데 지장없는 정도의 재산을 가진 사람..

그렇다면, 난 이미 부잔데 왜 그리 살지 못하지?
		  
"
293,"
		<아들>
숨쉬는 것처럼 항상 보고 싶어.
		  
"
294,"
		<노인의 나라>
꾸준한 자기개발이 없다면  사십대 후반만되도 청년들에 비해 업무능력이 떨어진다.
정부가 추진하는 ""계속 고용""은 국가경쟁력을 떨어뜨릴뿐 아니라 청년들의 취업문을 더욱 바늘구멍으로 만들 것이다.



		  
"
295,"
		예전엔 고향에 오면 쓸쓸했어.
쇠락하여 윤기를 잃고 부서져 내리는 느낌이었거든.
근데 이상하지? 
지금은 서울 집만큼 편하고 푸근해.
		  
"
296,"
		시간이 이대로 멈췄으면 하는 경험이 있어?
그때가 정말 행복한 순간이야.
		  
"
297,"
		<세상에서 가장 어리석은 짓>
미움을 안고 사는 것
		  
"
298,"
		<책>
생각에 빠지게하는 트리거.
		  
"
299,"
		<어머니>
자갈처럼 흩어질 수 있는 형제들을 단단히 묶어주는  콘크리트.
		  
"
300,"
		가족은 따스한 방에서 이야기를 나누는 사람들이란 말이 있다.
그런데, 아들 녀석은 나와 이야기를 나누지 않는다.
		  
"
301,"
		싸움의 과정이 그 싸움으로 만들고자 하는 세상의  질을 결정한다.
		  
"
